YEAR,MO,DY,T2M,T2MDEW,T2MWET,QV2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,RH2M,TS
2015,10,8,1.44,-4.63,-1.6,4.52,0.36,59.84,2.25,35.56,2.92,64.88,67.75,2.83
2015,10,9,-0.59,-9.48,-5.03,3.05,0.54,59.68,3.05,52.31,4.35,37.44,54,0.4
2015,10,10,-0.51,-13.33,-6.92,2.14,0,59.83,1.79,133.12,2.3,148.5,39.94,0.3
2015,10,11,0.17,-12.13,-5.99,2.38,0,59.79,1.7,230.56,2.17,232.44,39.56,-0.23
2015,10,12,0.98,-12.9,-5.95,2.26,0,59.71,3.02,247.12,3.86,248.75,37.69,0.23
2015,10,13,0.77,-13.51,-6.37,2.08,0,59.93,2.06,163.44,2.56,160.94,34.38,0.22
2015,10,14,1.48,-15.25,-6.88,1.77,0,60.1,1.28,267.75,1.62,266.62,27.44,0.39
2015,10,15,0.87,-11.15,-5.14,2.56,0,59.93,2.91,189.31,3.73,190.06,42.25,0.56
2015,10,16,0.57,-5.71,-2.57,4.15,1.51,59.72,3.16,174.69,4.07,190.19,66.06,0.74
2015,10,17,-1.02,-8.25,-4.63,3.36,1.73,59.93,3.36,200.25,4.12,200.5,60.25,-1.01
2015,10,18,-1.08,-13.99,-7.53,2.01,0,60.05,1.36,249.25,1.73,250.88,38.62,-1.33
2015,10,19,0.2,-12.18,-5.99,2.38,0,59.83,2.77,229.94,3.54,232.38,40.56,-0.38
2015,10,20,0.98,-8.78,-3.91,3.23,0,59.58,4.23,204.38,6,205.19,52.5,0.91
2015,10,21,1.87,-6.38,-2.25,3.91,0.03,59.44,4.24,212.62,5.71,213.81,59.88,2.05
2015,10,22,1.51,-8.82,-3.66,3.3,0.02,59.54,2.57,221.94,3.34,223.81,53.31,1.84
2015,10,23,-0.69,-6.62,-3.66,3.85,0.9,59.41,2.38,209.75,3.21,210.88,67.75,-0.39
2015,10,24,-0.6,-10.3,-5.45,2.93,0.15,59.5,3.76,230.75,5,232.62,53.06,-0.91
2015,10,25,-0.56,-9.61,-5.09,2.99,0.06,59.62,4.25,229.62,5.73,230.94,51.81,-0.74
2015,10,26,0.46,-10.49,-5.02,2.75,0,59.7,2.67,235.38,3.46,236.62,47,0.24
2015,10,27,0.15,-10.6,-5.22,2.81,0,59.4,4.8,235.31,6.9,236.5,47.88,0.08
2015,10,28,-0.24,-11.48,-5.86,2.62,0,59.52,3.23,231.44,4.59,233.69,48.38,0.38
2015,10,29,0.15,-11.69,-5.77,2.5,0,59.6,3.38,260.19,4.61,262.12,44.62,-0.12
2015,10,30,-2.23,-13.17,-7.7,2.14,0,59.76,4.12,294.25,5.79,295.19,43.5,-1.84
2015,10,31,-2.74,-14.42,-8.58,1.89,0,60.05,2.14,260.94,2.76,261.75,41.75,-2.67
2015,11,1,-1.49,-14.56,-8.02,1.89,0,59.87,2.23,226.12,2.93,227.25,37.94,-1.74
2015,11,2,-0.51,-12.92,-6.71,2.26,0,59.56,3.33,229.5,4.52,231.31,41.81,-0.39
2015,11,3,-1.06,-8.4,-4.73,3.3,0,59.39,2.92,213.38,4.27,216.06,59.38,-0.88
2015,11,4,-1.01,-8.51,-4.76,3.36,0.02,59.17,4.13,208.69,5.62,210.19,64.75,-0.27
2015,11,5,-1.59,-8.66,-5.12,3.3,0.04,59.02,4.51,227,6.27,229.31,62.94,-1.2
2015,11,6,-2.78,-9.33,-6.06,3.11,0.52,59.08,3.38,223.06,4.7,225.25,61.44,-2.49
2015,11,7,-2.84,-14.09,-8.46,2.01,0.1,59.35,3.52,264.12,4.94,265.12,43.75,-1.89
2015,11,8,-3.1,-12.66,-7.88,2.32,0,59.55,4.33,214.19,6.05,215.81,53.44,-2.36
2015,11,9,-2.03,-8.48,-5.25,3.3,0.01,59.39,3.46,214.38,4.71,217.19,62.81,-1.18
2015,11,10,-3.07,-10.28,-6.68,2.87,0.73,59.29,2.01,219.88,2.53,222.38,60.31,-2.63
2015,11,11,-3.58,-12.61,-8.1,2.38,0.01,59.24,3.59,262.94,4.78,264,56.06,-3.38
2015,11,12,-4.55,-15.86,-10.2,1.65,0.04,59.46,3.84,258.75,5.2,260.25,41.25,-4.89
2015,11,13,-3.06,-15.01,-9.03,1.89,0,59.36,4.07,244.25,6.18,247,41.19,-3.1
2015,11,14,-1,-10.56,-5.77,2.75,0,59.06,4.14,256.19,6.17,257.81,50.75,-1.13
2015,11,15,-1.34,-13.46,-7.4,2.14,0,59.08,3.08,268.62,4.64,269.69,39,-1.7
2015,11,16,-2.6,-15.4,-8.99,1.77,0,58.9,6.27,247.06,9.01,248.5,39.69,-2.8
2015,11,17,-5.63,-16.91,-11.27,1.53,0,59.3,3.57,262.62,5.02,263.06,42.12,-4.68
2015,11,18,-5.45,-17.63,-11.53,1.53,0,59.43,3.97,252.94,5.29,253.31,42.88,-5.48
2015,11,19,-5.45,-16.84,-11.14,1.59,0,59.67,3.98,266.12,5.56,268.12,41.19,-5.7
2015,11,20,-2.91,-13.63,-8.27,2.08,0,59.61,3.7,245.12,5.2,247.25,45.88,-3.32
2015,11,21,-2.86,-14.57,-8.72,1.89,0,59.54,4.22,264,5.77,265.38,43.75,-3.62
2015,11,22,-3.04,-15.31,-9.17,1.77,0,59.56,4.18,242.69,5.66,244.44,41.38,-4.07
2015,11,23,-2.75,-13.81,-8.28,2.08,0,59.41,5.5,256.19,7.61,256.88,47.81,-3.37
2015,11,24,-4.21,-13.6,-8.91,2.08,0,59.63,2.98,239.44,3.8,236.94,47.56,-3.88
2015,11,25,-4.81,-14.61,-9.71,1.89,0,59.61,1.71,187.75,2.19,215,46.5,-5.4
2015,11,26,-4.3,-14.63,-9.47,1.95,0,59.26,3.01,231.5,3.98,231.75,46.81,-4.88
2015,11,27,-4.41,-15.17,-9.79,1.83,0.01,58.93,2.98,197,4.24,197.88,44.88,-4.88
2015,11,28,-7.31,-14.63,-10.97,1.89,0.01,59.39,3.23,303.06,4.35,303.56,57,-7.15
2015,11,29,-5.7,-17.1,-11.4,1.46,0,59.62,3.62,258,4.7,258.81,41.12,-7.05
2015,11,30,-5.6,-17.95,-11.77,1.4,0,59.45,4.28,274,5.69,275,40.5,-6.78
2015,12,1,-8.36,-20.17,-14.26,1.1,0,59.52,3.48,264.06,4.56,264.19,39.56,-8.88
2015,12,2,-7.95,-20.67,-14.31,1.04,0,59.46,2.52,198.81,3.09,198.69,35.31,-9.4
2015,12,3,-6.35,-18.66,-12.5,1.34,0.01,59.19,1.52,164.06,1.88,163.25,36.06,-6.72
2015,12,4,-7.33,-17.38,-12.35,1.53,0.14,59.14,3.84,257.12,4.88,257.81,46.94,-6.63
2015,12,5,-8.26,-16.31,-12.28,1.65,0,59.34,3.46,286.69,4.57,288,55.75,-7.78
2015,12,6,-8.64,-18.49,-13.57,1.28,0,59.51,2.84,247,3.67,248.81,46.56,-9.11
2015,12,7,-8.38,-17.17,-12.78,1.46,0,59.34,2.82,209.56,3.52,209.56,48.12,-10.24
2015,12,8,-7.68,-17.63,-12.66,1.4,0,59.21,2.41,211.31,3.06,212.5,45.25,-8.72
2015,12,9,-7.8,-18.81,-13.31,1.28,0,59.16,3.71,252.44,4.88,254.19,43.88,-8.52
2015,12,10,-7.15,-14.68,-10.92,1.95,0,58.83,3.64,226.06,4.76,227.56,53.94,-8.21
2015,12,11,-6.95,-17.56,-12.25,1.46,0,58.55,5.39,238.38,7.57,239.88,46.75,-7.86
2015,12,12,-7.2,-16.97,-12.09,1.59,0,58.53,5.53,248.38,7.84,249.56,49.19,-7.29
2015,12,13,-9.45,-18.92,-14.18,1.28,0,58.8,4,250.19,5.44,251.38,49.69,-9.72
2015,12,14,-8.31,-17.72,-13.02,1.46,0,58.57,3.53,233.62,4.73,231.88,50.81,-8.41
2015,12,15,-10.81,-18.05,-14.43,1.4,0.04,58.7,2.2,160.06,2.94,159.06,58,-9.38
2015,12,16,-10.4,-20.52,-15.46,1.16,0.02,58.78,3.6,221.81,4.56,221.94,48.62,-10.17
2015,12,17,-10.47,-21.1,-15.78,1.04,0,58.53,3.8,228.19,5.12,229.69,43.06,-11.32
2015,12,18,-10.67,-16.42,-13.55,1.65,0,58.36,4.53,221.19,5.92,222.75,66.12,-10.85
2015,12,19,-13.38,-22.6,-17.99,0.92,0,58.81,4.63,265.06,6.14,266.38,50.25,-13.2
2015,12,20,-11.77,-22.03,-16.9,0.92,0,58.49,6.04,228.06,8.02,229.5,42.69,-12.33
2015,12,21,-11.19,-21.33,-16.26,1.04,0.01,58.74,3.62,264.12,4.66,264.12,45.62,-11.45
2015,12,22,-11.9,-19.49,-15.7,1.22,0,58.74,4.16,225.5,5.77,226.94,52.88,-12.61
2015,12,23,-10.78,-19.92,-15.35,1.16,0,58.68,4.36,244.38,5.94,245.25,48.94,-11.77
2015,12,24,-13,-20.5,-16.75,1.04,0,58.93,3.12,113.44,4.03,127.12,51.38,-12.48
2015,12,25,-13.85,-19.4,-16.63,1.16,0,59,2.88,171.06,3.33,173.12,61,-12.8
2015,12,26,-13.07,-21.92,-17.49,0.92,0,59.06,3.82,261.25,5.3,262.88,53.5,-13.32
2015,12,27,-11.06,-17.23,-14.14,1.53,0.07,59.28,2.76,236.44,3.74,239.12,60.38,-11.34
2015,12,28,-7.78,-15.33,-11.56,1.77,0,59.35,3.62,237.56,4.99,252.88,58.06,-8.32
2015,12,29,-8.05,-18.33,-13.19,1.34,0,59.3,3.28,228.88,4.29,227.31,44.44,-9.01
2015,12,30,-9.67,-19.14,-14.41,1.22,0,59.26,2.11,135.62,2.62,152.31,46.06,-11.43
2015,12,31,-8.85,-14.87,-11.86,1.89,0.02,59.14,3.85,196.06,5,197.06,65,-9.77
2016,1,1,-11.27,-21.57,-16.42,0.98,0.1,59.53,2.64,284.94,3.36,286.19,46.06,-11.55
2016,1,2,-11.05,-22.91,-16.98,0.85,0.01,59.25,3.54,223.31,4.51,225.19,37.62,-12.2
2016,1,3,-9.5,-16.74,-13.13,1.53,0,58.99,3.19,270.19,4.35,270.38,55.88,-9.23
2016,1,4,-12.92,-22.74,-17.84,0.85,0,59.15,4.03,273.81,5.34,275.56,47.12,-13.21
2016,1,5,-10.51,-19.97,-15.24,1.16,0,58.98,3.4,251.75,4.39,253.44,46.75,-11.57
2016,1,6,-9.22,-15.36,-12.29,1.77,0.04,59.04,3.62,259.38,4.83,260.19,64.44,-10.12
2016,1,7,-9.99,-18.92,-14.46,1.28,0,59.15,2.97,246.69,3.78,248.94,53.62,-10.59
2016,1,8,-10.24,-20.01,-15.13,1.1,0,58.77,3.94,238.06,5.02,238.94,47.31,-10.69
2016,1,9,-11.73,-15.93,-13.83,1.71,0.73,58.52,2.73,131.06,3.47,132.31,71.19,-11.65
2016,1,10,-14.35,-25.24,-19.8,0.73,0.02,58.89,5.88,274.56,8.03,276,45,-14.45
2016,1,11,-12,-22,-17,0.92,0.01,58.8,6.22,273.06,9.09,274.62,44.25,-12.19
2016,1,12,-9.1,-18.9,-14,1.22,0,58.89,4.39,264.94,6.11,265.62,49.06,-9.82
2016,1,13,-8.18,-18.24,-13.2,1.34,0,58.7,2.13,158.88,2.85,157.62,43.81,-8.7
2016,1,14,-10.3,-17.81,-14.06,1.4,0,58.75,2.49,191.81,3.16,191.62,55.38,-9.6
2016,1,15,-10.46,-18.56,-14.51,1.34,0,58.44,4.3,253.69,5.67,255.12,57.06,-10.69
2016,1,16,-12.85,-21.21,-17.03,1.04,0.01,58.71,4.31,194.25,5.59,194.69,49.5,-11.9
2016,1,17,-13.02,-25.4,-19.2,0.67,0,58.81,4.67,261.94,6.38,264.19,36.88,-13.73
2016,1,18,-11.29,-23.2,-17.24,0.85,0,58.57,4.82,233.19,6.61,235.12,38.38,-12.2
2016,1,19,-10.95,-20.75,-15.85,1.16,0,58.46,6.29,240.25,8.39,240.94,52.31,-11.6
2016,1,20,-12.05,-19.32,-15.68,1.22,0.06,58.57,3.55,275.31,4.39,275.31,53.81,-11.84
2016,1,21,-12.7,-22.45,-17.58,0.98,0.13,58.6,5.83,259.81,7.63,260.75,51.56,-11.99
2016,1,22,-17.47,-27.46,-22.46,0.55,0.01,58.86,5.86,287.62,8.1,287.81,43.38,-16.98
2016,1,23,-18.46,-29.54,-24,0.43,0,58.91,4.66,288.31,6.04,287.88,37.69,-18.56
2016,1,24,-17.32,-30.84,-24.08,0.37,0,58.91,4.11,275.44,5.22,276.06,31.69,-18.31
2016,1,25,-14.01,-27.34,-20.67,0.55,0.08,58.62,2.67,269.38,3.35,269.75,31.19,-14.95
2016,1,26,-13.08,-23.33,-18.2,0.79,0.12,58.48,4.55,262.44,5.88,263.38,43,-13.08
2016,1,27,-12.94,-22.56,-17.75,0.85,0.05,58.39,4.51,253.25,5.71,254.38,46.94,-13
2016,1,28,-12.62,-22.99,-17.81,0.85,0.03,58.63,3.71,273.94,4.83,274.81,44.62,-12.35
2016,1,29,-11.8,-22.15,-16.98,0.92,0.07,58.74,5.64,261.19,7.7,262.75,44.31,-11.78
2016,1,30,-10.47,-18.7,-14.59,1.28,0.03,58.56,5.05,255.94,6.9,257.38,51.06,-11.07
2016,1,31,-8.95,-20.28,-14.62,1.1,0,58.63,4.81,263.5,6.39,264.56,41.19,-9.95
2016,2,1,-10.28,-17.77,-14.02,1.4,0,58.84,2.45,253,3.24,252.69,53.44,-9.72
2016,2,2,-8.85,-21.07,-14.96,1.04,0,58.71,5.58,258.06,8.04,260.19,40,-8.97
2016,2,3,-10.64,-23.11,-16.88,0.79,0,58.78,4.63,280.25,5.95,280.81,36,-10.95
2016,2,4,-11.03,-24.69,-17.86,0.67,0,59.11,5.33,274,7.05,275.5,32.88,-11.77
2016,2,5,-8.45,-20.73,-14.59,1.04,0,59.23,3.61,284.81,4.79,285.38,36.56,-8.77
2016,2,6,-9.22,-19.25,-14.24,1.22,0,59.42,3.83,211.06,5.02,209.31,44.5,-8.55
2016,2,7,-7.88,-20.3,-14.09,1.1,0,59.23,2.63,172.81,3.25,188.31,36.69,-9.27
2016,2,8,-5.02,-15.63,-10.33,1.77,0,58.84,3.76,225,4.77,225.94,46.06,-6.44
2016,2,9,-6.46,-14.68,-10.57,1.89,0,58.72,2.94,248.88,3.95,249.56,55.06,-6.47
2016,2,10,-7.59,-19.05,-13.31,1.22,0,58.51,5.1,244.44,6.9,245.94,42.38,-7.67
2016,2,11,-5.84,-18.5,-12.17,1.4,0.02,58.26,6.46,238.06,8.71,239.12,41.62,-5.39
2016,2,12,-8.3,-20.07,-14.19,1.1,0,58.36,5.78,248.75,7.82,249.69,37.56,-8.38
2016,2,13,-7.44,-20.01,-13.73,1.16,0,58.53,6.16,253.62,8.15,254.25,37.75,-7.57
2016,2,14,-7.62,-20.07,-13.85,1.1,0,58.76,6.3,263.81,8.33,264.62,36.75,-8.24
2016,2,15,-7.66,-21.53,-14.6,0.98,0,58.87,6.09,249.94,7.81,251.25,35.12,-8.12
2016,2,16,-5.7,-20.45,-13.08,1.1,0,58.93,6.2,260.38,8.2,261.12,32.5,-6
2016,2,17,-6.98,-21.55,-14.26,0.98,0,59.09,6.13,275.56,8.09,276,32.75,-7.04
2016,2,18,-7.71,-21.79,-14.75,0.92,0,59.14,6.21,284.81,8.19,284.75,33.06,-8.03
2016,2,19,-8.38,-22.32,-15.35,0.85,0,59.44,5.25,267.88,6.74,281.38,31.56,-8.67
2016,2,20,-3.81,-14.92,-9.36,2.01,0.19,58.94,5.7,260.75,8.02,262.38,41.75,-4.4
2016,2,21,-3.95,-14.64,-9.29,1.95,0.05,58.64,7.11,277.38,9.84,277.44,42.94,-3.7
2016,2,22,-6.92,-21.99,-14.45,0.92,0.02,59.02,5.09,244.44,6.45,243.56,28.62,-5.9
2016,2,23,-11.26,-18.87,-15.06,1.22,0.24,59.24,3.37,97.44,3.82,95.94,51,-9.76
2016,2,24,-12.2,-18.95,-15.58,1.22,0.21,59.31,2.61,105.19,3.01,105.06,55.62,-10.63
2016,2,25,-12.25,-23.42,-17.84,0.79,0,59.59,2.91,223.31,3.63,222.62,40.25,-10.38
2016,2,26,-11.47,-26.6,-19.03,0.55,0,59.6,3.22,278.44,3.95,280.06,27.88,-11.35
2016,2,27,-10.29,-27.29,-18.79,0.55,0,59.68,2.98,315.69,3.63,315.75,23.31,-10.71
2016,2,28,-9.65,-24.24,-16.95,0.73,0,59.94,1.8,268,2.24,254.38,28.06,-8.92
2016,2,29,-7.08,-23.11,-15.1,0.79,0,59.55,3.13,234.31,3.84,236.06,26.25,-7.67
2016,3,1,-5.99,-19.29,-12.64,1.28,0,59.25,4.09,208,5.31,208.88,41.62,-5.35
2016,3,2,-6.24,-21.12,-13.68,1.04,0,59.41,3.02,190.62,3.86,191.12,32.12,-4.31
2016,3,3,-4.72,-21.13,-12.92,1.04,0,59.24,4.48,270.44,5.89,271.81,29.12,-4.42
2016,3,4,-6.52,-21.6,-14.06,0.98,0,59.45,5.02,300.31,6.32,301.44,30.31,-5.41
2016,3,5,-6.48,-25.27,-15.88,0.67,0,59.36,5.01,262.31,6.45,263.62,22.75,-6.62
2016,3,6,-4.85,-17.51,-11.17,1.65,0.03,59.15,4.83,228.62,6.55,230.56,39.94,-4.18
2016,3,7,-2.68,-11.95,-7.31,2.5,1.73,58.94,4.1,254.88,5.19,256,55.75,-1.48
2016,3,8,-2.79,-12.7,-7.74,2.32,0.42,58.89,3.85,279.62,4.91,279.38,49.56,-2.44
2016,3,9,-4.7,-20.29,-12.49,1.1,0,59.06,4.41,228.62,5.78,241.75,28.31,-3.12
2016,3,10,-4.55,-21.15,-12.85,0.98,0,59.22,5.09,254.56,6.46,254.06,25.06,-3.77
2016,3,11,-4.45,-19.22,-11.84,1.22,0,59.07,5.59,251.44,7.17,252.81,29.25,-4.87
2016,3,12,-2.22,-15.09,-8.66,2.01,0.12,58.88,5.19,257.81,6.8,259.38,39.25,-1.11
2016,3,13,-0.95,-12.95,-6.95,2.26,0.03,59,5.12,253,6.9,254,42.5,-0.49
2016,3,14,-1.19,-11.42,-6.31,2.62,0.17,58.88,5.75,232.19,7.63,233.88,48,-0.38
2016,3,15,-2.27,-12.38,-7.32,2.38,0.34,58.8,4.93,241.75,6.58,243.31,46.94,-1.22
2016,3,16,-4.06,-14.99,-9.52,1.83,1.51,58.78,4.3,263.88,5.55,265.31,42.94,-2.84
2016,3,17,-5.42,-21.43,-13.42,1.04,0.1,59.08,4.55,290.06,5.84,291.56,30.62,-4.16
2016,3,18,-2.97,-18.89,-10.93,1.28,0,59.03,3.96,215.75,5.33,217.38,28.81,-1.82
2016,3,19,-1.34,-10.3,-5.81,2.87,0.63,58.93,4.03,224.31,5.2,225.81,54.81,0.54
2016,3,20,-1.45,-14.42,-7.94,1.95,0.04,58.97,4.67,236.06,6.34,237.62,41.38,-0.14
2016,3,21,-2.06,-13.21,-7.63,2.2,0.74,58.86,4.08,204.06,5.09,206.38,45.19,-0.82
2016,3,22,-3.19,-9.51,-6.35,3.05,3.21,58.91,2.42,107.06,2.8,107.44,64.56,-0.98
2016,3,23,-6.97,-14.22,-10.6,1.95,1.27,59.29,6.13,188.56,7.12,174.81,55.69,-5.91
2016,3,24,-7.56,-21.78,-14.67,0.92,0,59.64,4.89,313.62,6.25,314,30.31,-6.99
2016,3,25,-4.11,-21.09,-12.6,1.04,0,59.57,3.71,298.06,4.85,298.44,25.06,-3.6
2016,3,26,-0.56,-16.76,-8.67,1.59,0,59.6,3.2,274.19,4.11,275.06,28.5,-0.33
2016,3,27,2.05,-13.36,-5.65,2.14,0,59.24,5.12,260.69,6.62,261.44,31.94,2.15
2016,3,28,1.36,-9.12,-3.88,3.17,3.33,59.12,4.23,192.38,5.05,192.75,48.62,2.54
2016,3,29,-4.64,-11.88,-8.27,2.44,2.28,59.25,4.91,144.31,6.05,146.12,57.12,-3.84
2016,3,30,-1.64,-15.02,-8.34,1.83,0.12,59.37,4.78,243.38,6.04,244.25,34.94,-2.21
2016,3,31,-0.21,-11.11,-5.66,2.62,0.11,59.35,3,194.56,3.72,195.88,47,1.01
2016,4,1,0.94,-11.88,-5.47,2.5,0.06,59.24,2.35,252.94,2.98,254.69,42.94,2.78
2016,4,2,1.02,-13.38,-6.17,2.14,0,59.32,4.22,294.31,5.53,295.19,36.44,2.65
2016,4,3,3.57,-12.39,-4.42,2.44,0,59.5,3.7,267.12,4.64,268.44,34.5,4.26
2016,4,4,4.69,-9.17,-2.24,3.23,0,59.21,4.51,249.19,5.79,250.38,46.19,6.23
2016,4,5,3.78,-8.92,-2.57,3.23,0.79,59.03,4.39,256.38,5.47,258.12,44.69,5.15
2016,4,6,2.39,-9.64,-3.63,3.05,1,59.23,3.56,229.69,4.47,243.69,46.62,3.9
2016,4,7,1.33,-7.49,-3.08,3.6,1.82,59.26,2.19,213.81,3.16,215.06,56.69,3.87
2016,4,8,0.33,-7.72,-3.69,3.54,3.1,59.14,1.92,246.12,2.49,245.25,61.5,3.14
2016,4,9,0.5,-9.17,-4.33,3.17,0.53,59.17,4.68,281.06,6.3,281.56,54.44,1.9
2016,4,10,1.43,-10.65,-4.61,2.81,0.01,59.28,4.11,269.19,5.33,270.19,46.69,3.13
2016,4,11,0.44,-10.17,-4.87,2.87,0.91,59.24,2.2,243.69,2.66,242.62,48.62,2.39
2016,4,12,0.18,-9.74,-4.78,3.05,0.86,59.07,2.72,225.12,3.31,226.62,56.56,2.73
2016,4,13,-0.24,-10.73,-5.49,2.75,0.6,58.91,4,161.56,4.87,160,50.62,2.07
2016,4,14,-0.02,-10.59,-5.31,2.75,0.8,58.97,5.16,229.38,6.25,230.88,47.81,1.84
2016,4,15,-3.46,-16.14,-9.81,1.65,0,59.28,4.3,286.12,5.41,286.75,37.75,-1.2
2016,4,16,-2.48,-18.99,-10.73,1.22,0,59.26,7.58,277.88,9.62,277.5,25.06,-0.2
2016,4,17,-2.52,-20.96,-11.74,1.04,0,59.42,4.12,277.44,4.95,279,22.12,-0.58
2016,4,18,1.93,-13.67,-5.87,2.14,0.19,59.14,3.92,229.12,5.04,230.75,33.69,3.62
2016,4,19,1.83,-9.19,-3.67,3.17,0.65,59.23,4.16,234.56,5.04,233.81,47,2.73
2016,4,20,2.22,-9.16,-3.47,3.23,3.23,59.29,3.73,227.12,4.66,227.94,48.94,4.01
2016,4,21,0.07,-6.74,-3.34,3.85,0.92,59.13,2.59,207,3.12,205.56,63.81,1.48
2016,4,22,0.45,-15.21,-7.38,1.89,0.05,59.02,4.69,228.44,5.76,228.12,36.88,2.31
2016,4,23,-0.16,-10.27,-5.21,2.93,1.24,58.9,2.02,170.38,2.52,170.81,49.56,3.05
2016,4,24,0.25,-7.42,-3.59,3.66,0.72,58.77,2.87,205.69,3.62,207.06,59.75,1.52
2016,4,25,-0.63,-8.15,-4.38,3.42,4.49,59,1.98,234.88,2.43,249.69,59.06,1.18
2016,4,26,-0.27,-10.9,-5.59,2.69,0.68,59.48,3.37,282.69,4.27,282.69,49.19,1.89
2016,4,27,1.21,-9.29,-4.04,3.05,0.22,59.39,2.87,199.69,3.55,199.56,47.56,2.95
2016,4,28,0.65,-8.18,-3.77,3.36,2.42,59.39,1.56,129.69,1.98,129.5,52.38,2.62
2016,4,29,1,-7.2,-3.1,3.66,0.78,59.4,2.02,189.81,2.52,192.12,56.12,2.2
2016,4,30,0.1,-8.88,-4.39,3.17,0.17,59.48,2.71,263.19,3.35,263.94,52.75,1.81
2016,5,1,2.52,-12.18,-4.83,2.44,0.02,59.4,3.95,277.94,5.06,279.19,40.5,5.01
2016,5,2,3.58,-13.1,-4.76,2.2,0,59.67,3.91,300.56,4.95,301.88,33.31,4.84
2016,5,3,6.26,-14.23,-3.98,2.01,0,59.51,3.29,245.19,4.02,246.5,23.75,6.88
2016,5,4,7.18,-11.41,-2.12,2.75,0.01,59.36,4.1,255.62,5.07,256.19,31.06,8.63
2016,5,5,6.58,-5.4,0.59,4.33,0.12,59.42,2.29,230.94,3.02,231.19,50.62,10.19
2016,5,6,6.15,-5.38,0.38,4.33,2,59.26,2.63,233.88,3.18,234.06,49.5,9.23
2016,5,7,4.33,-3.19,0.57,5.07,4.34,59.41,2.19,221.44,2.72,220.81,62.56,7.3
2016,5,8,0.92,-5.52,-2.3,4.21,2.17,59.59,3.98,34.38,4.89,34.31,64.25,1.01
2016,5,9,3.52,-11.16,-3.82,2.62,0.11,59.75,2.99,224.31,3.79,239.75,36.94,4.48
2016,5,10,4.34,-13.21,-4.44,2.2,0.01,59.86,2.4,268.94,3.08,271.5,31.19,6.87
2016,5,11,6.42,-10.59,-2.08,2.87,0,59.59,4.88,230.56,6.23,231.94,31.81,7.32
2016,5,12,8.57,-6.02,1.28,4.09,0.36,59.32,3.71,220.94,4.86,222.12,38.19,10.4
2016,5,13,5.48,-2.81,1.33,5.25,3.07,59.12,5.98,211.88,7.67,212.69,60.69,7.3
2016,5,14,1.49,-5.74,-2.13,4.15,4.16,59.53,3.56,143.25,4.44,158,61.88,3.41
2016,5,15,4.06,-8.95,-2.45,3.17,0.01,59.65,1.88,208.94,2.52,210.81,42.69,7.33
2016,5,16,4.3,-5.41,-0.55,4.27,2.17,59.18,4.83,226.31,6.36,227.06,51.88,5.55
2016,5,17,4.01,-8.64,-2.32,3.3,0.09,59.3,2.55,250,3.34,252.5,47.38,7.26
2016,5,18,3.21,-4.58,-0.69,4.58,0.78,59.34,3.52,198.56,4.34,199.06,58.12,4.26
2016,5,19,5.51,-11.17,-2.83,2.75,0.03,59.47,3.09,226.94,4.24,229.12,38.44,8.03
2016,5,20,4.15,-5.67,-0.77,4.27,2.93,59.29,3.46,222.69,4.47,224,50.69,5.47
2016,5,21,5.23,-4.81,0.21,4.58,0.21,59.35,2.54,244.69,3.52,245.88,55.31,7.3
2016,5,22,3.12,-10.12,-3.5,3.11,1.17,59.43,4.82,297.38,6.25,297,43.19,3.89
2016,5,23,6.36,-12.92,-3.28,2.32,0,59.5,3.23,281.75,4.1,283,26.06,7.55
2016,5,24,9.42,-9.22,0.1,3.17,0.21,59.14,4.78,224.06,6.41,225.44,30.31,10.92
2016,5,25,4.3,-1.95,1.17,5.62,3.02,59.01,2.32,95.06,2.62,96.5,67.19,7.03
2016,5,26,6.08,-1.34,2.37,5.86,4.28,58.97,5.84,206.94,7.29,207.75,65.38,7.91
2016,5,27,3.89,-1.72,1.08,5.68,10.24,59.24,3.34,242.19,4.14,243.25,70.62,5.89
2016,5,28,4.73,-4.49,0.12,4.58,0.06,59.51,2.08,248.12,2.73,247.88,56.62,7
2016,5,29,4.94,-1.74,1.6,5.68,2.13,59.27,4.58,161.94,5.98,162.94,64.06,5.57
2016,5,30,6.76,-0.42,3.17,6.29,3.37,59.11,5.73,204.19,7.26,205.75,66.25,8.47
2016,5,31,6.42,-0.54,2.94,6.23,0.8,59.25,4.66,207.44,6.03,207.69,66,8.26
2016,6,1,5.33,-3.32,1.01,5.07,1.63,59.43,4.24,210.38,5.18,210.94,58.5,6.51
2016,6,2,4.09,-11.6,-3.75,2.62,0.01,59.69,3.61,259.75,4.54,260,38.56,5.19
2016,6,3,4.99,-11.43,-3.22,2.62,0,59.74,3.56,294.19,4.59,294.62,32.62,5.81
2016,6,4,6.8,-11.37,-2.29,2.56,0,59.89,2.55,232.56,3.09,246.5,30.81,8.06
2016,6,5,8.33,-9.85,-0.76,3.05,2.37,59.81,1.48,160.69,1.79,160,28.88,9.43
2016,6,6,5.81,-4.14,0.83,4.7,3.45,59.83,3.58,78.5,4.59,78.06,52.31,7.16
2016,6,7,7.49,-8.04,-0.27,3.48,0.51,59.79,2.51,113.88,3.56,114.75,37.25,10.07
2016,6,8,6.38,-0.02,3.18,6.41,4.77,59.46,3.2,178.75,4.35,179.69,66.5,7.83
